Category,Date,DOW,Start Time,End Time,Hours,Program,Facilitator 1,Expected Attendance,Actual Attendance,Program Delivered,Format,Format,Campus,Everett,Global,Pullman,Spokane,Tri Cities,Vancouver,Non-WSU,Unsure,Main Role On Campus,Campus Community,Organization,Location,Latitude,Longitude,GPS Coordinates
Mandatory Prog,8/14/19,Wednesday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,37,Yes,IN-PERSON,In-Person,Pullman,0,0,37,0,0,0,,,General,,organization,Todd 320 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/14/19,Wednesday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,25,Yes,IN-PERSON,In-Person,Pullman,0,0,25,0,0,0,,,General,,organization,Todd 320 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/15/19,Thursday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,36,Yes,IN-PERSON,In-Person,Pullman,0,0,36,0,0,0,,,General,,organization,Todd 226,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/16/19,Monday,2:15:00 PM,4:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,40,Yes,IN-PERSON,In-Person,Pullman,0,0,40,0,0,0,,,General,,organization,Todd 226,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/20/19,Tuesday,6:00:00 PM,6:25:00 PM,0,Safety on Campus,Facilitator_58,,20,Yes,IN-PERSON,In-Person,Pullman,0,0,20,0,0,0,,,Incoming Students,,New Student Programs,,,,
Mental Health,9/10/19,Tuesday,1:30:00 PM,3:30:00 PM,2,Campus Connect,Facilitator_58,30,13,Yes,IN-PERSON,In-Person,Pullman,0,0,13,0,0,0,,,General ,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Life Skills,9/17/19,Tuesday ,3:00:00 PM,4:00:00 PM,1,Stress Management,Facilitator_58,37,20,Yes,IN-PERSON,In-Person,Pullman,0,0,20,0,0,0,,,General ,,Residence Life ,,,,
Mandatory Prog,9/17/19,Tuesday,9:00:00 AM,10:30:00 AM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,24,Yes,IN-PERSON,In-Person,Pullman,0,0,24,0,0,0,,,General,,Health Promotion,,,,
Life Skills,9/18/19,Wednesday ,3:10:00 PM,4:00:00 PM,1,Mindfulness,Facilitator_58,85,20,Yes,IN-PERSON,In-Person,Pullman,0,0,20,0,0,0,,,Student ,,ASCC,,,,
Life Skills,9/24/19,Tuesday ,4:10:00 PM,5:00:00 PM,1,Time Management,Facilitator_58,85,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,Student ,,ASCC,,,,
Life Skills,9/25/19,Wednesday ,11:00:00 AM,12:00:00 PM,1,Time Management,Facilitator_58,10,8,Yes,IN-PERSON,In-Person,Pullman,0,0,8,0,0,0,,,Graduate Students ,,Criminal Justice Department ,,,,
Mental Health,9/26/19,Thursday ,5:00:00 PM,7:00:00 PM,2,Campus Connect,Facilitator_58,30,27,Yes,IN-PERSON,In-Person,Pullman,0,0,27,0,0,0,,,General ,,ASWSU Senate,,,,
Mental Health,9/26/19,Thursday ,5:30:00 PM,7:30:00 PM,2,Campus Connect,Facilitator_58,15,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,General ,,ATVP ,Scott Coman ,46.734703,-117.163656,"46° 44' 4.9308'' N
117° 9' 49.1616'' W"
Life Skills,9/27/19,Friday ,4:00:00 PM,5:00:00 PM,1,Stress Management,Facilitator_58,20,8,Yes,IN-PERSON,In-Person,Pullman,0,0,8,0,0,0,,,Residence Life ,,Facilitator_63s Hall ,,,,
Life Skills,10/2/19,Wednesday ,4:10:00 PM,5:00:00 PM,1,"Sleep More, Sleep Better",Facilitator_58,85,32,Yes,IN-PERSON,In-Person,Pullman,0,0,32,0,0,0,,,Student ,,ASCC,,,,
Life Skills,10/2/19,Wednesday ,10:10:00 AM,11:00:00 AM,1,Stress Management,Facilitator_58,30,20,Yes,IN-PERSON,In-Person,Pullman,0,0,20,0,0,0,,,General ,,ASCC ,,,,
Mental Health,10/2/19,Wednesday ,2:10:00 PM,4:10:00 PM,2,Campus Connect,Facilitator_58,30,12,Yes,IN-PERSON,In-Person,Pullman,0,0,12,0,0,0,,,General ,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mental Health,10/4/19,Friday,5:00:00 PM,7:00:00 PM,2,Campus Connect,Facilitator_58,30,9,Yes,IN-PERSON,In-Person,Pullman,0,0,9,0,0,0,,,General ,,ASWSU Judicial Board,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/7/19,Monday,2:45:00 PM,4:15:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,30,Yes,IN-PERSON,In-Person,Pullman,0,0,30,0,0,0,,,General,,Health Promotion,,,,
Mental Health,10/9/19,Wednesday ,6:00:00 PM,7:00:00 PM,1,Mental Health and Suicide Prevention,Facilitator_58,200,200,Yes,IN-PERSON,In-Person,Pullman,0,0,200,0,0,0,,,Greek ,,Panhellenic ,Todd 303 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,10/16/19,Wednesday,5:15:00 PM,6:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,32,Yes,IN-PERSON,In-Person,Pullman,0,0,32,0,0,0,,,General,,Health Promotion,,,,
Mental Health,10/17/19,Thursday ,6:00:00 PM,8:00:00 PM,2,Campus Connect,Facilitator_58,15,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,General ,,Pre-Health Club ,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mental Health,10/18/19,Friday,4:00:00 PM,5:00:00 PM,1,Mental Health and Suicide Prevention,Facilitator_58,15,24,Yes,IN-PERSON,In-Person,Pullman,0,0,24,0,0,0,,,Student/Staff,,Northside Dining,CUE 319,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Life Skills,10/22/19,Tuesday ,6:30:00 PM,7:30:00 PM,1,Time Management,Facilitator_58,50,75,Yes,IN-PERSON,In-Person,Pullman,0,0,75,0,0,0,,,Greek ,,Alpha Chi Omega ,,,,
Mandatory Prog,10/24/19,Thursday,10:15:00 PM,11:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,25,Yes,IN-PERSON,In-Person,Pullman,0,0,25,0,0,0,,,General,,Health Promotion,,,,
Mental Health,10/29/19,Tuesday,10:40:00 AM,12:40:00 PM,2,Campus Connect,Facilitator_58,30,14,Yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,General ,,,CUE 219,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Life Skills,11/1/19,Friday ,10:00:00 AM,11:00:00 AM,1,Stress Management and Mental Health,Facilitator_58,15,13,Yes,IN-PERSON,In-Person,Pullman,0,0,13,0,0,0,,,Graduate Students ,,Biomass Engineering Club ,,,,
Mandatory Prog,11/12/19,Tuesday,2:50:00 PM,4:20:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,General,,Health Promotion,,,,
Mental Health,11/19/19,Tuesday ,6:00:00 PM,7:00:00 PM,1,Mental Health and Suicide Prevention,Facilitator_58,160,200,Yes,IN-PERSON,In-Person,Pullman,0,0,200,0,0,0,,,Greek ,,Pi Beta Phi ,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mental Health,11/20/19,Wednesday ,1:10:00 PM,3:10:00 PM,2,Campus Connect,Facilitator_58,30,14,Yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,General ,,,College Hall 220,46.730449,-117.164235,"46° 43' 49.6164'' N
117° 9' 51.246'' W"
Mandatory Prog,11/21/19,Thursday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,General,,Health Promotion,,,,
Mental Health,12/3/19,Tuesday,1:30:00 PM,3:30:00 PM,2,Campus Connect,Facilitator_58,30,13,Yes,IN-PERSON,In-Person,Pullman,0,0,13,0,0,0,,,General ,,,College Hall 235,46.730449,-117.164235,"46° 43' 49.6164'' N
117° 9' 51.246'' W"
Mandatory Prog,8/11/19,Sunday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,37,Yes,IN-PERSON,In-Person,Pullman,0,0,37,0,0,0,,,General,,organization,CUE 418,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/11/19,Sunday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,35,Yes,IN-PERSON,In-Person,Pullman,0,0,35,0,0,0,,,General,,organization,CUE 418,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/11/19,Sunday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,36,Yes,IN-PERSON,In-Person,Pullman,0,0,36,0,0,0,,,General,,organization,CUE 418,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/12/19,Monday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,25,Yes,IN-PERSON,In-Person,Pullman,0,0,25,0,0,0,,,General,,organization,Todd 404,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/12/19,Monday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,33,Yes,IN-PERSON,In-Person,Pullman,0,0,33,0,0,0,,,General,,organization,Todd 404,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/15/19,Thursday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,40,Yes,IN-PERSON,In-Person,Pullman,0,0,40,0,0,0,,,General,,organization,Todd 234,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/16/19,Friday,2:15:00 PM,4:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,39,Yes,IN-PERSON,In-Person,Pullman,0,0,39,0,0,0,,,General,,organization,Todd 302 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,9/23/19,Monday,2:15:00 PM,3:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,38,Yes,IN-PERSON,In-Person,Pullman,0,0,38,0,0,0,,,General,,Health Promotion,,,,
Mandatory Prog,9/27/19,Friday,5:00:00 PM,6:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,22,Yes,IN-PERSON,In-Person,Pullman,0,0,22,0,0,0,,,General,,Health Promotion,,,,
Mandatory Prog,10/9/19,Wednesday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,30,Yes,IN-PERSON,In-Person,Pullman,0,0,30,0,0,0,,,General,,Health Promotion,,,,
Mandatory Prog,8/17/20,Monday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_79,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/18/20,Tuesday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_79,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/18/20,Tuesday,11:30:00 AM,12:30:00 PM,1,Count on Cougs,Facilitator_79,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,1/8/22,Saturday,9:00:00 AM,10:00:00 AM,1,Count on Cougs,Facilitator_60,,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,Undergraduate,First-year students,,Todd 320 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,1/8/22,Saturday,10:30:00 AM,11:30:00 AM,1,Count on Cougs,Facilitator_60,,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,Undergraduate,First-year students,,Todd 320 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,1/19/22,Wednesday,12:10:00 PM,1:00:00 PM,1,Count on Cougs,Facilitator_60,,18,Yes,IN-PERSON,In-Person,Pullman,0,0,18,0,0,0,,,Undergraduate,Athletics Student,,Bohler,46.732743,-117.162176,"46° 43' 57.8748'' N
117° 9' 43.8336'' W"
Mandatory Prog,2/1/22,Tuesday,9:10:00 AM,10:00:00 AM,1,Count on Cougs,Facilitator_60,,6,Yes,IN-PERSON,In-Person,Pullman,0,0,6,0,0,0,,,Undergraduate,Athletics Student,,Bohler,46.732743,-117.162176,"46° 43' 57.8748'' N
117° 9' 43.8336'' W"
Mandatory Prog,2/23/22,Wednesday,3:30:00 PM,4:30:00 PM,1,Count on Cougs: Makeup,Facilitator_60,,23,Yes,IN-PERSON,In-Person,Pullman,0,0,23,0,0,0,,,Undergraduate,First-year students,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,3/4/22,Friday,11:00:00 AM,12:00:00 PM,1,Count on Cougs: Makeup,Facilitator_60,,6,Yes,IN-PERSON,In-Person,Pullman,0,0,6,0,0,0,,,Undergraduate,First-year students,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,8/14/22,Sunday,9:00:00 AM,10:00:00 AM,1,Count on Cougs: WOW,Facilitator_60,,43,Yes,IN-PERSON,In-Person,Pullman,0,0,43,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/14/22,Sunday,10:30:00 AM,11:30:00 AM,1,Count on Cougs: WOW,Facilitator_60,,45,Yes,IN-PERSON,In-Person,Pullman,0,0,45,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/14/22,Sunday,12:45:00 PM,1:45:00 PM,1,Count on Cougs: WOW,Facilitator_60,,49,Yes,IN-PERSON,In-Person,Pullman,0,0,49,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/14/22,Sunday,2:15:00 PM,3:15:00 PM,1,Count on Cougs: WOW,Facilitator_60,,42,Yes,IN-PERSON,In-Person,Pullman,0,0,42,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/15/22,Monday,11:30:00 AM,12:30:00 PM,1,Count on Cougs: WOW,Facilitator_60,,29,Yes,IN-PERSON,In-Person,Pullman,0,0,29,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/17/22,Wednesday,10:00:00 AM,11:00:00 AM,1,Count on Cougs: WOW,Facilitator_60,,25,Yes,IN-PERSON,In-Person,Pullman,0,0,25,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,8/18/22,Thursday,10:00:00 AM,11:00:00 AM,1,Count on Cougs: WOW,Facilitator_60,,31,Yes,IN-PERSON,In-Person,Pullman,0,0,31,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/19/22,Friday,11:30:00 AM,12:30:00 PM,1,Count on Cougs: WOW,Facilitator_60,,22,Yes,IN-PERSON,In-Person,Pullman,0,0,22,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,9/9/22,Friday,9:00:00 AM,10:00:00 AM,1,Count on Cougs: Fall,Facilitator_60,,9,Yes,IN-PERSON,In-Person,Pullman,0,0,9,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/16/22,Friday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: Fall,Facilitator_60,,17,Yes,IN-PERSON,In-Person,Pullman,0,0,17,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/7/22,Friday ,10:00:00 AM,11:00:00 AM,1,Count on Cougs: Fall,Facilitator_60,,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,10/15/22,Saturday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_60,,14,yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,Undergraduate,First-year students,,,,,
Violence Prev,11/30/22,Wednesday,6:30:00 PM,7:30:00 PM,1,Count on Cougs - Undergrad,Facilitator_60,,8,Yes,IN-PERSON,In-Person,Pullman,0,0,8,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,12/1/22,Thursday,5:30:00 PM,6:30:00 PM,1,"Sleep More, Sleep Better",Facilitator_60,,3,Yes,IN-PERSON,In-Person,Pullman,0,0,3,0,0,0,,,Undergraduate,Registerred Student Org,,,,,
Mandatory Prog,12/1/22,Thursday ,3:30:00 PM,4:30:00 PM,1,Count on Cougs: Fall,Facilitator_60,,23,Yes,IN-PERSON,In-Person,Pullman,0,0,23,0,0,0,,,Undergraduate,First-year students,,,,,
Life Skills,12/14/22,Wednesday,4:30:00 PM,5:30:00 PM,1,Stress Management,Facilitator_60,,3,No,IN-PERSON,In-Person,Pullman,0,0,3,0,0,0,,,Undergraduate,Residence Hall Student,,,,,
Mandatory Prog,1/7/23,Saturday,2:15:00 PM,3:15:00 PM,1,Count on Cougs,Facilitator_60,,12,Yes,IN-PERSON,In-Person,Pullman,0,0,12,0,0,0,,,Undergraduate,First-year students,,Todd Hall,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,1/8/23,Sunday,2:15:00 PM,3:15:00 PM,1,Count on Cougs,Facilitator_60,,15,Yes,IN-PERSON,In-Person,Pullman,0,0,15,0,0,0,,,Undergraduate,First-year students,,Todd Hall,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Life Skills,1/26/23,Thursday,5:30:00 PM,6:30:00 PM,1,Stress Management,Facilitator_60,,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,Undergraduate,Registerred Student Org,,CUE 316,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,2/3/23,Friday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_60,,24,Yes,IN-PERSON,In-Person,Pullman,0,0,24,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,3/25/23,Saturday,3:00:00 PM,4:00:00 PM,1,Count on Cougs,Facilitator_60,,24,Yes,IN-PERSON,In-Person,Pullman,0,0,24,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,3/27/23,Monday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_60,,19,Yes,IN-PERSON,In-Person,Pullman,0,0,19,0,0,0,,,Undergraduate,First-year students,,,,,
Life Skills,4/18/23,Tuesday,1:30:00 PM,2:30:00 PM,1,"Sleep More, Sleep Better",Facilitator_60,,31,Yes,IN-PERSON,In-Person,Pullman,0,0,31,0,0,0,,,Staff/Facuty,Student Affairs Staff,,,,,
Life Skills,4/19/23,Wednesday,3:00:00 PM,4:00:00 PM,1,"Sleep More, Sleep Better",Facilitator_60,,3,Yes,IN-PERSON,In-Person,Pullman,0,0,3,0,0,0,,,Undergraduate,Residence Hall Student,,,,,
Mandatory Prog,8/18/21,Wednesday,10:15:00 AM,11:15:00 AM,1,Count on Cougs: WOW,Facilitator_60,40,34,Yes,IN-PERSON,In-Person,Pullman,0,0,34,0,0,0,,,Undergraduate,First-year students,,Todd 133,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/18/21,Wednesday,11:45:00 AM,12:45:00 PM,1,Count on Cougs: WOW,Facilitator_60,40,40,Yes,IN-PERSON,In-Person,Pullman,0,0,40,0,0,0,,,Undergraduate,First-year students,,Todd 133,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/19/21,Thursday,10:15:00 AM,11:15:00 AM,1,Count on Cougs: WOW,Facilitator_60,40,18,Yes,IN-PERSON,In-Person,Pullman,0,0,18,0,0,0,,,Undergraduate,Greek Student,,Todd 230,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/19/21,Thursday,11:45:00 AM,12:45:00 PM,1,Count on Cougs: WOW,Facilitator_60,40,34,Yes,IN-PERSON,In-Person,Pullman,0,0,34,0,0,0,,,Undergraduate,First-year students,,Todd 230,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/20/21,Friday,2:15:00 PM,3:15:00 PM,1,Count on Cougs: WOW,Facilitator_60,40,36,Yes,IN-PERSON,In-Person,Pullman,0,0,36,0,0,0,,,Undergraduate,First-year students,,Todd 311,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: WOW,Facilitator_60,40,31,Yes,IN-PERSON,In-Person,Pullman,0,0,31,0,0,0,,,Undergraduate,First-year students,,Todd 204,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,11:00:00 AM,12:00:00 PM,1,Count on Cougs: WOW,Facilitator_60,40,32,Yes,IN-PERSON,In-Person,Pullman,0,0,32,0,0,0,,,Undergraduate,First-year students,,Todd 204,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,11/3/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_60,40,17,Yes,IN-PERSON,In-Person,Pullman,0,0,17,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,11/30/21,Tuesday,3:30:00 PM,4:30:00 PM,1,Count on Cougs: Fall,Facilitator_60,40,21,Yes,IN-PERSON,In-Person,Pullman,0,0,21,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mental Health,11/8/22,Tuesday,3:00:00 PM,5:00:00 PM,2,Campus Connect,Facilitator_61,,16,Yes,ONLINE-LIVE,Online-Live,Open System-wide,0,2,10,1,0,1,,,,,,ZOOM ,,,
Mandatory Prog,8/16/20,Sunday,1:30:00 PM,2:30:00 PM,1,Count on Cougs,Facilitator_73,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/18/20,Tuesday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_73,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/19/20,Wednesday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_73,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,9/1/20,Tuesday,8:00:00 AM,9:00:00 AM,1,Count on Cougs: Athletics,Facilitator_73,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,"Class, Student",,,,,
Mandatory Prog,9/2/20,Wednesday,8:00:00 AM,9:00:00 AM,1,Count on Cougs: Athletics,Facilitator_73,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,"Class, Student",,,,,
Mandatory Prog,9/2/20,Wednesday,2:00:00 PM,3:00:00 PM,1,Count on Cougs: Athletics,Facilitator_73,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,"Class, Student",,,,,
Mandatory Prog,9/5/20,Saturday,11:30:00 AM,12:30:00 PM,1,Count on Cougs: Makeup,Facilitator_73,40,18,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,9/15/20,Tuesday,4:30:00 PM,5:30:00 PM,1,Count on Cougs: Makeup,Facilitator_73,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,9/18/20,Friday,11:30:00 AM,12:30:00 PM,1,Count on Cougs: Makeup,Facilitator_73,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,9/20/20,Tuesday,1:30:00 PM,2:00:00 PM,1,Count on Cougs: Athletics,Facilitator_73,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,"Class, Student",,,,,
Mandatory Prog,1/27/21,Wednesday,12:00:00 PM,1:00:00 PM,1,Count on Cougs,Facilitator_73,40,24,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,24,0,0,0,,,Undergraduate,Athletics Student,,,,,
Mandatory Prog,8/20/21,Friday,2:15:00 PM,3:15:00 PM,1,Count on Cougs: WOW,Facilitator_62,40,37,Yes,IN-PERSON,In-Person,Pullman,0,0,37,0,0,0,,,Undergraduate,First-year students,,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: WOW,Facilitator_62,40,29,Yes,IN-PERSON,In-Person,Pullman,0,0,29,0,0,0,,,Undergraduate,First-year students,,Todd 216,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_62,40,36,Yes,IN-PERSON,In-Person,Pullman,0,0,36,0,0,0,,,Undergraduate,First-year students,,Todd 204,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
AOD+IMPACT,10/10/22,Monday,7:00:00 PM,8:00:00 PM,1,A Conscious Cheers,Facilitator_63,,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,Undergraduate,Greek Student,Alpha Delta Pi,,,,
Life Skills,11/2/22,Wednesday ,3:00:00 PM,4:00:00 PM,1,Stress Management,Facilitator_63,,15,Yes,IN-PERSON,In-Person,Pullman,0,0,15,0,0,0,,,Undergraduate,,,,,,
AOD+IMPACT,11/14/22,Monday,6:00:00 PM,7:00:00 PM,1,A Conscious Cheers,Facilitator_63,,70,Yes,IN-PERSON,In-Person,Pullman,0,0,70,0,0,0,,,,,,,,,
