Category,Date,DOW,Start Time,End Time,Hours,Program,Facilitator 1,Facilitator 2,Expected Attendance,Actual Attendance,Program Delivered,Format,Campus,Everett,Global,Pullman,Spokane,Tri Cities,Vancouver,Open System-wide.1,Non-WSU,Unsure,Main Role On Campus,Campus Community,Organization,Contact Name & Number,Notes,Location,Latitude,Longitude,GPS Coordinates
Mandatory Prog,11/16/22,,9:30:00 AM,10:30:00 AM,1,Count on Cougs: Fall,Facilitator_57,,,14,Yes,In-Person,Pullman,,,14,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,12/5/22,,2:00:00 PM,3:00:00 PM,1,Count on Cougs: Fall,Facilitator_57,,,26,Yes,In-Person,Pullman,,,26,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,1/9/23,Monday,1:00:00 PM,2:00:00 PM,1,Count on Cougs,Facilitator_57,,,12,Yes,In-Person,Pullman,,,12,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,1/19/23,Thursday,9:30:00 AM,10:30:00 AM,1,Count on Cougs,Facilitator_57,,,8,Yes,In-Person,Pullman,,,8,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Life Skills,1/31/23,Tuesday,3:10:00 PM,4:00:00 PM,1,Time Management,Facilitator_57,,,56,Yes,In-Person,Pullman,,,56,,,,,,,Undergraduate,ASCC (not Class),,,,,,,
Life Skills,2/7/23,Tuesday,3:10:00 PM,4:00:00 PM,1,Mindfulness,Facilitator_57,,,18,Yes,In-Person,Pullman,,,18,,,,,,,Undergraduate,ASCC (not Class),,,,,,,
Life Skills,2/22/23,Wednesday,10:10:00 AM,10:40:00 AM,0,Stress Management,Facilitator_57,,,22,Yes,In-Person,Pullman,,,22,,,,,,,Undergraduate,ASCC (not Class),,,,,,,
Life Skills,2/22/23,Wednesday,11:10:00 AM,11:40:00 AM,0,Stress Management,Facilitator_57,,,24,Yes,In-Person,Pullman,,,24,,,,,,,Undergraduate,ASCC (not Class),,,,,,,
Life Skills,2/23/23,Thursday,10:35:00 AM,11:05:00 AM,0,Stress Management,Facilitator_57,,,24,Yes,In-Person,Pullman,,,24,,,,,,,Undergraduate,ASCC (not Class),,,,,,,
Life Skills,2/23/23,Thursday,1:30:00 PM,2:00:00 PM,0,Stress Management,Facilitator_57,,,18,Yes,In-Person,Pullman,,,18,,,,,,,Undergraduate,ASCC (not Class),,,,,,,
Life Skills,2/23/23,Thursday,3:10:00 PM,3:40:00 PM,0,Stress Management,Facilitator_57,,,20,Yes,In-Person,Pullman,,,20,,,,,,,Undergraduate,ASCC (not Class),,,,,,,
Mandatory Prog,3/2/23,Thursday,9:00:00 AM,10:00:00 AM,1,Count on Cougs,Facilitator_57,,,18,Yes,In-Person,Pullman,,,18,,,,,,,Undergraduate,First-year students,,,,,,,
Life Skills,3/21/23,Tuesday,3:10:00 PM,4:00:00 PM,1,Mindfulness,Facilitator_57,,,52,Yes,In-Person,Pullman,,,52,,,,,,,Undergraduate,ASCC (not Class),,,,Wegner G1,46.728169,-117.161315,"46° 43' 41.4084'' N
117° 9' 40.734'' W"
Mandatory Prog,4/11/23,Tuesday,1:00:00 PM,2:00:00 PM,1,Count on Cougs,Facilitator_57,,,24,Yes,In-Person,Pullman,,,24,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,4/15/23,Saturday,1:00:00 PM,2:00:00 PM,1,Count on Cougs,Facilitator_57,,,16,Yes,In-Person,Pullman,,,16,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,4/17/23,Monday,2:00:00 PM,3:00:00 PM,1,Count on Cougs,Facilitator_57,,,20,Yes,In-Person,Pullman,,,20,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,8/13/23,Sunday,10:30:00 AM,11:30:00 AM,1,Count on Cougs,Facilitator_57,,,45,Yes,In-Person,Pullman,,,45,,,,,,,Undergraduate,Greek Student,,,,Todd 404,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/13/23,Sunday,2:15:00 PM,3:15:00 PM,1,Count on Cougs,Facilitator_57,,,52,Yes,In-Person,Pullman,,,52,,,,,,,Undergraduate,Greek Student,,,,Todd 404,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/15/23,Tuesday,12:45:00 PM,1:45:00 PM,1,Count on Cougs,Facilitator_57,,,34,Yes,In-Person,Pullman,,,34,,,,,,,Undergraduate,First-year students,,,,Todd 307,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/16/23,Wednesday,12:45:00 PM,1:45:00 PM,1,Count on Cougs,Facilitator_57,,,18,Yes,In-Person,Pullman,,,18,,,,,,,Undergraduate,First-year students,,,,Todd 307,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/17/23,Thursday,12:45:00 PM,1:45:00 PM,1,Count on Cougs,Facilitator_57,,,24,Yes,In-Person,Pullman,,,24,,,,,,,Undergraduate,First-year students,,,,Todd 307,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/22/23,Tuesday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_57,,,15,Yes,In-Person,Pullman,,,15,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Life Skills,8/30/23,Wednesday,3:10:00 PM,4:00:00 PM,1,Time Management,Facilitator_57,,,12,Yes,In-person,Pullman,,,12,,,,,,,Undergraduate,ASCC (not Class),,,,WLSH 13,46.730338,-117.162486,"46° 43' 49.2168'' N
117° 9' 44.9496'' W"
Mandatory Prog,9/12/23,Tuesday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_57,,,10,Yes,In-Person,Pullman,,,10,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,6/13/19,Thursday,12:30:00 PM,12:55:00 PM,0,Safety on Campus,Facilitator_58,,,34,Yes,In-Person,Pullman,,,34,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,6/13/19,Thursday,1:00:00 PM,1:25:00 PM,0,Safety on Campus,Facilitator_58,,,34,Yes,In-Person,Pullman,,,34,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,6/13/19,Thursday,1:30:00 PM,1:55:00 PM,0,Safety on Campus,Facilitator_58,,,34,Yes,In-Person,Pullman,,,34,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,6/17/19,Monday,12:00:00 PM,12:25:00 PM,0,Safety on Campus,Facilitator_58,,,34,Yes,In-Person,Pullman,,,34,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,6/17/19,Monday,12:30:00 PM,12:55:00 PM,0,Safety on Campus,Facilitator_58,,,34,Yes,In-Person,Pullman,,,34,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,6/21/19,Friday,10:00:00 AM,10:25:00 AM,0,Safety on Campus,Facilitator_58,,,39,Yes,In-Person,Pullman,,,39,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,6/21/19,Friday,10:30:00 AM,10:55:00 AM,0,Safety on Campus,Facilitator_58,,,39,Yes,In-Person,Pullman,,,39,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,6/24/19,Monday,7:30:00 AM,7:55:00 AM,0,Safety on Campus,Facilitator_58,,,32,Yes,In-Person,Pullman,,,32,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,6/24/19,Monday,8:00:00 AM,8:25:00 AM,0,Safety on Campus,Facilitator_58,,,25,Yes,In-Person,Pullman,,,25,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mental Health,6/25/19,Tuesday,8:30:00 AM,10:30:00 AM,2,Campus Connect,Facilitator_58,,30,28,Yes,In-Person,Pullman,,,28,,,,,,,General ,,VetMed,Bethany Colaprete 5-6128,,VetMed 1408 ,46.72886, -117.159372,"46° 43' 43.896'' N
117° 9' 33.7392'' W"
Mandatory Prog,6/27/19,Thursday,11:00:00 AM,11:25:00 AM,0,Safety on Campus,Facilitator_58,,,35,Yes,In-Person,Pullman,,,35,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,6/27/19,Thursday,11:30:00 AM,11:55:00 AM,0,Safety on Campus,Facilitator_58,,,35,Yes,In-Person,Pullman,,,35,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,7/15/19,Monday,7:30:00 AM,7:55:00 AM,0,Safety on Campus,Facilitator_58,,,18,Yes,In-Person,Pullman,,,18,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,7/15/19,Monday,8:00:00 AM,8:25:00 AM,0,Safety on Campus,Facilitator_58,,,13,Yes,In-Person,Pullman,,,13,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,7/15/19,Monday,2:00:00 PM,2:25:00 PM,0,Safety on Campus,Facilitator_58,,,13,Yes,In-Person,Pullman,,,13,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mental Health,7/18/19,Thursday ,9:00:00 AM,11:00:00 AM,2,Campus Connect,Facilitator_58,,10,9,Yes,In-Person,Pullman,,,9,,,,,,,General ,,Residence Life,Nichole Goodwin 509-335-1689,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,7/19/19,Friday,12:00:00 PM,12:25:00 PM,0,Safety on Campus,Facilitator_58,,,28,Yes,In-Person,Pullman,,,28,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,7/19/19,Friday,12:30:00 PM,12:55:00 PM,0,Safety on Campus,Facilitator_58,,,28,Yes,In-Person,Pullman,,,28,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,7/23/19,Tuesday,11:00:00 AM,11:25:00 AM,0,Safety on Campus,Facilitator_58,,,27,Yes,In-Person,Pullman,,,27,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,7/23/19,Tuesday,11:30:00 AM,11:55:00 AM,0,Safety on Campus,Facilitator_58,,,27,Yes,In-Person,Pullman,,,27,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,7/29/19,Monday,10:30:00 AM,10:55:00 AM,0,Safety on Campus,Facilitator_58,,,30,Yes,In-Person,Pullman,,,30,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,7/29/19,Monday,11:00:00 AM,11:25:00 AM,0,Safety on Campus,Facilitator_58,,,30,Yes,In-Person,Pullman,,,30,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mental Health,8/1/19,Thursday ,1:15:00 PM,3:15:00 PM,2,Campus Connect,Facilitator_58,,30,25,Yes,In-Person,Pullman,,,25,,,,,,,General ,,Residence Life,Nichole Goodwin 509-335-1689,,VetMed 1408 ,46.72886, -117.159372,"46° 43' 43.896'' N
117° 9' 33.7392'' W"
Mental Health,8/7/19,Wednesday ,12:00:00 PM,1:00:00 PM,2,Campus Connect,Facilitator_58,,30,22,Yes,In-Person,Pullman,,,22,,,,,,,General ,,Northside Café,Kim Finley 509-335-0345,,Spark 333,46.727996,-117.165668,"46° 43' 40.7856'' N
117° 9' 56.4048'' W"
Mandatory Prog,8/10/19,Saturday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,24,Yes,In-Person,Pullman,,,24,,,,,,,General,,organization,,,Todd 413,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/10/19,Saturday,5:45:00 PM,7:15:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,23,Yes,In-Person,Pullman,,,23,,,,,,,General,,organization,,,Todd 413,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/11/19,Sunday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,26,Yes,In-Person,Pullman,,,26,,,,,,,General,,organization,,,Todd 307,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/11/19,Sunday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,33,Yes,In-Person,Pullman,,,33,,,,,,,General,,organization,,,Todd 307,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/11/19,Sunday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,30,Yes,In-Person,Pullman,,,30,,,,,,,General,,organization,,,Todd 307,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/12/19,Monday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,36,Yes,In-Person,Pullman,,,36,,,,,,,General,,organization,,,CUE 416,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/12/19,Monday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,35,Yes,In-Person,Pullman,,,35,,,,,,,General,,organization,,,Todd 334,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/13/19,Tuesday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,29,Yes,In-Person,Pullman,,,29,,,,,,,General,,organization,,,Todd 404,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/13/19,Tuesday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,34,Yes,In-Person,Pullman,,,34,,,,,,,General,,organization,,,Todd 404,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/14/19,Wednesday,8:30:00 AM,8:55:00 AM,0,Safety on Campus,Facilitator_58,,,34,Yes,In-Person,Pullman,,,34,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mandatory Prog,8/14/19,Wednesday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,37,Yes,In-Person,Pullman,,,37,,,,,,,General,,organization,,,Todd 320 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/14/19,Wednesday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,25,Yes,In-Person,Pullman,,,25,,,,,,,General,,organization,,,Todd 320 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/15/19,Thursday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,36,Yes,In-Person,Pullman,,,36,,,,,,,General,,organization,,,Todd 226,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/16/19,Monday,2:15:00 PM,4:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,40,Yes,In-Person,Pullman,,,40,,,,,,,General,,organization,,,Todd 226,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/20/19,Tuesday,6:00:00 PM,6:25:00 PM,0,Safety on Campus,Facilitator_58,,,20,Yes,In-Person,Pullman,,,20,,,,,,,Incoming Students,,New Student Programs,,,,,,
Mental Health,9/10/19,Tuesday,1:30:00 PM,3:30:00 PM,2,Campus Connect,Facilitator_58,,30,13,Yes,In-Person,Pullman,,,13,,,,,,,General ,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Life Skills,9/17/19,Tuesday ,3:00:00 PM,4:00:00 PM,1,Stress Management,Facilitator_58,,37,20,Yes,,Pullman,,,20,,,,,,,General ,,Residence Life ,Brandon Brackett 509-335-8837,,,,,
Mandatory Prog,9/17/19,Tuesday,9:00:00 AM,10:30:00 AM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,24,Yes,In-Person,Pullman,,,24,,,,,,,General,,Health Promotion,,,,,,
Life Skills,9/18/19,Wednesday ,3:10:00 PM,4:00:00 PM,1,Mindfulness,Facilitator_58,,85,20,Yes,,Pullman,,,20,,,,,,,Student ,,ASCC,https://ascc.wsu.edu/kioskscougarhs/,,,,,
Life Skills,9/24/19,Tuesday ,4:10:00 PM,5:00:00 PM,1,Time Management,Facilitator_58,,85,0,No,,Pullman,,,0,,,,,,,Student ,,ASCC,https://ascc.wsu.edu/kioskscougarhs/,,,,,
Life Skills,9/25/19,Wednesday ,11:00:00 AM,12:00:00 PM,1,Time Management,Facilitator_58,,10,8,Yes,,Pullman,,,8,,,,,,,Graduate Students ,,Criminal Justice Department ,Brittany Solensten 651-263-3903 ,,,,,
Mental Health,9/26/19,Thursday ,5:00:00 PM,7:00:00 PM,2,Campus Connect,Facilitator_58,,30,27,Yes,In-Person,Pullman,,,27,,,,,,,General ,,ASWSU Senate,Hannah Martin,,,,,
Mental Health,9/26/19,Thursday ,5:30:00 PM,7:30:00 PM,2,Campus Connect,Facilitator_58,,15,0,No,In-Person,Pullman,,,,,,,,,,General ,,ATVP ,Rachel Kendrick 509-332-0552 ,,Scott Coman ,46.734703,-117.163656,"46° 44' 4.9308'' N
117° 9' 49.1616'' W"
Life Skills,9/27/19,Friday ,4:00:00 PM,5:00:00 PM,1,Stress Management,Facilitator_58,,20,8,Yes,,Pullman,,,8,,,,,,,Residence Life ,,Facilitator_63s Hall ,Sarah King 360-348-1659 ,,,,,
Life Skills,10/2/19,Wednesday ,4:10:00 PM,5:00:00 PM,1,"Sleep More, Sleep Better",Facilitator_58,,85,32,Yes,,Pullman,,,32,,,,,,,Student ,,ASCC,https://ascc.wsu.edu/kioskscougarhs/,,,,,
Life Skills,10/2/19,Wednesday ,10:10:00 AM,11:00:00 AM,1,Stress Management,Facilitator_58,,30,20,Yes,,Pullman,,,20,,,,,,,General ,,ASCC ,Katie Reilly 509-335-6000,,,,,
Mental Health,10/2/19,Wednesday ,2:10:00 PM,4:10:00 PM,2,Campus Connect,Facilitator_58,,30,12,Yes,In-Person,Pullman,,,12,,,,,,,General ,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mental Health,10/4/19,Friday,5:00:00 PM,7:00:00 PM,2,Campus Connect,Facilitator_58,,30,9,Yes,In-Person,Pullman,,,9,,,,,,,General ,,ASWSU Judicial Board,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/7/19,Monday,2:45:00 PM,4:15:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,30,Yes,In-Person,Pullman,,,30,,,,,,,General,,Health Promotion,,,,,,
Mental Health,10/9/19,Wednesday ,6:00:00 PM,7:00:00 PM,1,Mental Health and Suicide Prevention,Facilitator_58,Facilitator_12,200,200,Yes,In-Person,Pullman,,,200,,,,,,,Greek ,,Panhellenic ,Corissa Cruzen 509-335-5929,,Todd 303 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,10/16/19,Wednesday,5:15:00 PM,6:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,32,Yes,In-Person,Pullman,,,32,,,,,,,General,,Health Promotion,,,,,,
Mental Health,10/17/19,Thursday ,6:00:00 PM,8:00:00 PM,2,Campus Connect,Facilitator_58,,15,10,Yes,In-Person,Pullman,,,10,,,,,,,General ,,Pre-Health Club ,Secily Thompson 360-927-9835 ,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mental Health,10/18/19,Friday,4:00:00 PM,5:00:00 PM,1,Mental Health and Suicide Prevention,Facilitator_58,,15,24,Yes,In-Person,Pullman,,,24,,,,,,,Student/Staff,,Northside Dining,Kim Finley 509-335-0345,,CUE 319,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Life Skills,10/22/19,Tuesday ,6:30:00 PM,7:30:00 PM,1,Time Management,Facilitator_58,,50,75,Yes,,Pullman,,,75,,,,,,,Greek ,,Alpha Chi Omega ,Sophie DelRosario 509-396-4350 ,,,,,
Mandatory Prog,10/24/19,Thursday,10:15:00 PM,11:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,25,Yes,In-Person,Pullman,,,25,,,,,,,General,,Health Promotion,,,,,,
Mental Health,10/29/19,Tuesday,10:40:00 AM,12:40:00 PM,2,Campus Connect,Facilitator_58,,30,14,Yes,In-Person,Pullman,,,14,,,,,,,General ,,,,,CUE 219,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Life Skills,11/1/19,Friday ,10:00:00 AM,11:00:00 AM,1,Stress Management and Mental Health,Facilitator_58,,15,13,Yes,,Pullman,,,13,,,,,,,Graduate Students ,,Biomass Engineering Club ,Lina Martinez 509-592-1045 ,,,,,
Mandatory Prog,11/12/19,Tuesday,2:50:00 PM,4:20:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,0,No,In-Person,Pullman,,,,,,,,,,General,,Health Promotion,,,,,,
Mental Health,11/19/19,Tuesday ,6:00:00 PM,7:00:00 PM,1,Mental Health and Suicide Prevention,Facilitator_58,,160,200,Yes,In-Person,Pullman,,,200,,,,,,,Greek ,,Pi Beta Phi ,Alyssa Sweet 817-856-9969,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mental Health,11/20/19,Wednesday ,1:10:00 PM,3:10:00 PM,2,Campus Connect,Facilitator_58,,30,14,Yes,In-Person,Pullman,,,14,,,,,,,General ,,,,,College Hall 220,46.730449,-117.164235,"46° 43' 49.6164'' N
117° 9' 51.246'' W"
Mandatory Prog,11/21/19,Thursday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_58,,,0,No,In-Person,Pullman,,,,,,,,,,General,,Health Promotion,,,,,,
Mental Health,12/3/19,Tuesday,1:30:00 PM,3:30:00 PM,2,Campus Connect,Facilitator_58,,30,13,Yes,In-Person,Pullman,,,13,,,,,,,General ,,,,,College Hall 235,46.730449,-117.164235,"46° 43' 49.6164'' N
117° 9' 51.246'' W"
Mandatory Prog,8/11/19,Sunday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,,37,Yes,In-Person,Pullman,,,37,,,,,,,General,,organization,,,CUE 418,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/11/19,Sunday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,,35,Yes,In-Person,Pullman,,,35,,,,,,,General,,organization,,,CUE 418,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/11/19,Sunday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,,36,Yes,In-Person,Pullman,,,36,,,,,,,General,,organization,,,CUE 418,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/12/19,Monday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,,25,Yes,In-Person,Pullman,,,25,,,,,,,General,,organization,,,Todd 404,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/12/19,Monday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,,33,Yes,In-Person,Pullman,,,33,,,,,,,General,,organization,,,Todd 404,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/15/19,Thursday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,,40,Yes,In-Person,Pullman,,,40,,,,,,,General,,organization,,,Todd 234,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/16/19,Friday,2:15:00 PM,4:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,,39,Yes,In-Person,Pullman,,,39,,,,,,,General,,organization,,,Todd 302 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,9/23/19,Monday,2:15:00 PM,3:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,,38,Yes,In-Person,Pullman,,,38,,,,,,,General,,Health Promotion,,,,,,
Mandatory Prog,9/27/19,Friday,5:00:00 PM,6:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,,22,Yes,In-Person,Pullman,,,22,,,,,,,General,,Health Promotion,,,,,,
Mandatory Prog,10/9/19,Wednesday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_59,,,30,Yes,In-Person,Pullman,,,30,,,,,,,General,,Health Promotion,,,,,,
Mandatory Prog,8/17/20,Monday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_79,,40,26,Yes,Online - Live,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,8/18/20,Tuesday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_79,,40,26,Yes,Online - Live,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,8/18/20,Tuesday,11:30:00 AM,12:30:00 PM,1,Count on Cougs,Facilitator_79,,40,26,Yes,Online - Live,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,1/8/22,,9:00:00 AM,10:00:00 AM,1,Count on Cougs,Facilitator_60,,,10,Yes,In-Person,Pullman,,,10,,,,,,,Undergraduate,First-year students,,,,Todd 320 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,1/8/22,,10:30:00 AM,11:30:00 AM,1,Count on Cougs,Facilitator_60,,,10,Yes,In-Person,Pullman,,,10,,,,,,,Undergraduate,First-year students,,,,Todd 320 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,1/19/22,,12:10:00 PM,1:00:00 PM,1,Count on Cougs,Facilitator_60,,,18,Yes,In-Person,Pullman,,,18,,,,,,,Undergraduate,Athletics Student,,,,Bohler,46.732743,-117.162176,"46° 43' 57.8748'' N
117° 9' 43.8336'' W"
Mandatory Prog,2/1/22,,9:10:00 AM,10:00:00 AM,1,Count on Cougs,Facilitator_60,,,6,Yes,In-Person,Pullman,,,6,,,,,,,Undergraduate,Athletics Student,,,,Bohler,46.732743,-117.162176,"46° 43' 57.8748'' N
117° 9' 43.8336'' W"
Mandatory Prog,2/23/22,,3:30:00 PM,4:30:00 PM,1,Count on Cougs: Makeup,Facilitator_60,,,23,Yes,In-Person,Pullman,,,23,,,,,,,Undergraduate,First-year students,,,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,3/4/22,,11:00:00 AM,12:00:00 PM,1,Count on Cougs: Makeup,Facilitator_60,,,6,Yes,In-Person,Pullman,,,6,,,,,,,Undergraduate,First-year students,,,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
